#1
double n1(29688,6)   # comment line
0	0	-0.00079	0	0	0.71427
0.001	0	-0.00079	0	0	0.68114
0.001	0	-0.00079	0	0	0.71581
0.002	0	-0.00079	0	0	0.70965
0.003	0	-0.00079	0	0	0.67883
0.004	0	-0.00079	0	0	0.70425
0.005	0	-0.00079	0	0	0.73045
0.006	0	-0.00079	0	0	0.70656
0.007	0	-0.00079	0	0	0.68961
0.008	0	-0.00079	0	0	0.7212
0.009	0	-0.00079	0	0	0.70733
0.01	0	-0.00079	0	9.375	0.66958
0.011	0	-0.00063	0	-9.375	0.72506
0.012	0	-0.00079	0	9.375	0.71812
0.013	0	-0.00063	0	0	0.69424
0.014	0	-0.00063	0	-9.375	0.69578
0.015	0	-0.00079	0	0	0.71581
0.016	0	-0.00079	0	0	0.69192
0.017	0	-0.00079	0	0	0.68807
0.018	0	-0.00079	0	0	0.72506
0.019	0	-0.00079	0	0	0.71966
0.02	0	-0.00079	0	0	0.67805
0.021	0	-0.00079	0	0	0.71196
0.022	0	-0.00079	0	0	0.71119
0.023	0	-0.00079	0	0	0.68499
0.024	0	-0.00079	0	0	0.69732
0.025	0	-0.00079	0	0	0.71581
0.026	0	-0.00079	0	0	0.70965
0.027	0	-0.00079	0	0	0.68961
0.028	0	-0.00079	0	0	0.72891
0.029	0	-0.00079	0	0	0.70271
0.03	0	-0.00079	0	0	0.66881
0.031	0	-0.00079	0	0	0.72197
0.032	0	-0.00079	0	0	0.72583
0.033	0	-0.00079	0	0	0.68961
0.034	0	-0.00079	0	0	0.70271
0.035	0	-0.00079	0	0	0.72197
0.036	0	-0.00079	0	0	0.68884
0.037	0	-0.00079	0	0	0.68114
0.038	0	-0.00079	0	0	0.72429
0.039	0	-0.00079	0	0	0.70425
0.04	0	-0.00079	0	0	0.69115
0.041	0	-0.00079	0	0	0.71042
0.042	0	-0.00079	0	0	0.70348
0.043	0	-0.00079	0	0	0.67651
0.044	0	-0.00079	0	0	0.69578
0.045	0	-0.00079	0	0	0.72891
0.046	0	-0.00079	0	0	0.69347
0.047	0	-0.00079	0	9.375	0.68884
0.048	0	-0.00063	0	-9.375	0.72429
0.049	0	-0.00079	0	0	0.7081
0.05	0	-0.00079	0	0	0.66573
0.051	0	-0.00079	0	0	0.72506
0.052	0	-0.00079	0	0	0.72814
0.053	0	-0.00079	0	0	0.69578
0.054	0	-0.00079	0	0	0.69886
0.055	0	-0.00079	0	0	0.71966
0.056	0	-0.00079	0	0	0.69115
0.057	0	-0.00079	0	0	0.68576
0.058	0	-0.00079	0	0	0.7212
0.059	0	-0.00079	0	0	0.71966
0.06	0	-0.00079	0	0	0.68345
0.061	0	-0.00079	0	0	0.71735
0.062	0	-0.00079	0	0	0.70348
0.063	0	-0.00079	0	0	0.67805
0.064	0	-0.00079	0	0	0.69732
0.065	0	-0.00079	0	0	0.72197
0.066	0	-0.00079	0	0	0.70656
0.067	0	-0.00079	0	0	0.68807
0.068	0	-0.00079	0	0	0.72429
0.069	0	-0.00079	0	0	0.70425
0.07	0	-0.00079	0	0	0.66727
0.071	0	-0.00079	0	9.375	0.72352
0.072	0	-0.00063	0	-9.375	0.71581
0.073	0	-0.00079	0	9.375	0.69963
0.074	0	-0.00063	0	0	0.69424
0.075	0	-0.00063	0	-9.375	0.71196
0.076	0	-0.00079	0	9.375	0.69347
0.077	0	-0.00063	0	0	0.6796
0.078	0	-0.00063	0	0	0.72043
0.079	0	-0.00063	0	-9.375	0.71581
0.08	0	-0.00079	0	0	0.68653
0.081	0	-0.00079	0	0	0.71581
0.082	0	-0.00079	0	0	0.70117
0.083	0	-0.00079	0	0	0.69038
0.084	0	-0.00079	0	0	0.69886
0.085	0	-0.00079	0	0	0.7266
0.086	0	-0.00079	0	0	0.70502
0.087	0	-0.00079	0	0	0.67805
0.088	0	-0.00079	0	0	0.71966
0.089	0	-0.00079	0	0	0.70117
0.09	0	-0.00079	0	0	0.6665
0.091	0	-0.00079	0	0	0.72043
0.092	0	-0.00079	0	0	0.71658
0.093	0	-0.00079	0	0	0.69115
0.094	0	-0.00079	0	0	0.69655
0.095	0	-0.00079	0	0	0.71735
0.096	0	-0.00079	0	0	0.68884
0.097	0	-0.00079	0	9.375	0.68422
0.098	0	-0.00063	0	0	0.72043
0.099	0	-0.00063	0	0	0.71889
0.1	0	-0.00063	0	0	0.68807
0.101	0	-0.00063	0	0	0.71042
0.102	0	-0.00063	0	0	0.70194
0.103	0	-0.00063	0	0	0.67883
0.104	0	-0.00063	0	0	0.69809
0.105	0	-0.00063	0	0	0.73045
0.106	0	-0.00063	0	0	0.70425
0.107	0	-0.00063	0	0	0.68576
0.108	0	-0.00063	0	0	0.71581
0.109	0	-0.00063	0	0	0.70271
0.11	0	-0.00063	0	-9.375	0.6742
0.111	0	-0.00079	0	0	0.71889
0.112	0	-0.00079	0	0	0.72197
0.113	0	-0.00079	0	0	0.68807
0.114	0	-0.00079	0	0	0.69578
0.115	0	-0.00079	0	0	0.71581
0.116	0	-0.00079	0	0	0.69347
0.117	0	-0.00079	0	0	0.68422
0.118	0	-0.00079	0	0	0.71966
0.119	0	-0.00079	0	0	0.71196
0.12	0	-0.00079	0	0	0.68037
0.121	0	-0.00079	0	0	0.70733
0.122	0	-0.00079	0	0	0.71196
0.123	0	-0.00079	0	0	0.6873
0.124	0	-0.00079	0	0	0.69424
0.125	0	-0.00079	0	0	0.73122
0.126	0	-0.00079	0	0	0.7004
0.127	0	-0.00079	0	0	0.68037
0.128	0	-0.00079	0	9.375	0.71966
0.129	0	-0.00063	0	0	0.69732
0.13	0	-0.00063	0	0	0.66187
0.131	0	-0.00063	0	0	0.72352
0.132	0	-0.00063	0	0	0.7135
0.133	0	-0.00063	0	0	0.68576
0.134	0	-0.00063	0	0	0.69192
0.135	0	-0.00063	0	0	0.71735
0.136	0	-0.00063	0	0	0.69038
0.137	0	-0.00063	0	0	0.68345
0.138	0	-0.00063	0	0	0.71966
0.139	0	-0.00063	0	-9.375	0.70579
0.14	0	-0.00079	0	0	0.67651
0.141	0	-0.00079	0	0	0.71119
0.142	0	-0.00079	0	0	0.71273
0.143	0	-0.00079	0	0	0.67883
0.144	0	-0.00079	0	0	0.69115
0.145	0	-0.00079	0	0	0.72506
0.146	0	-0.00079	0	0	0.70965
0.147	0	-0.00079	0	0	0.67883
0.148	0	-0.00079	0	0	0.71658
0.149	0	-0.00079	0	0	0.70579
0.15	0	-0.00079	0	0	0.66727
0.151	0	-0.00079	0	0	0.71273
0.152	0	-0.00079	0	0	0.72506
0.153	0	-0.00079	0	0	0.69115
0.154	0	-0.00079	0	0	0.69347
0.155	0	-0.00079	0	0	0.71273
0.156	0	-0.00079	0	0	0.69038
0.157	0	-0.00079	0	0	0.68499
0.158	0	-0.00079	0	0	0.72429
0.159	0	-0.00079	0	0	0.71581
0.16	0	-0.00079	0	0	0.68345
0.161	0	-0.00079	0	9.375	0.70502
0.162	0	-0.00063	0	0	0.71273
0.163	0	-0.00063	0	0	0.68191
0.164	0	-0.00063	0	0	0.69115
0.165	0	-0.00063	0	0	0.73276
0.166	0	-0.00063	0	0	0.70502
0.167	0	-0.00063	0	0	0.67883
0.168	0	-0.00063	0	0	0.71889
0.169	0	-0.00063	0	0	0.70271
0.17	0	-0.00063	0	0	0.66573
0.171	0	-0.00063	0	-9.375	0.71581
0.172	0	-0.00079	0	0	0.7266
0.173	0	-0.00079	0	0	0.69501
0.174	0	-0.00079	0	0	0.69886
0.175	0	-0.00079	0	0	0.71119
0.176	0	-0.00079	0	0	0.68807
0.177	0	-0.00079	0	0	0.68422
0.178	0	-0.00079	0	0	0.72352
0.179	0	-0.00079	0	0	0.71196
0.18	0	-0.00079	0	0	0.67805
0.181	0	-0.00079	0	0	0.70656
0.182	0	-0.00079	0	0	0.71427
0.183	0	-0.00079	0	0	0.68037
0.184	0	-0.00079	0	0	0.69501
0.185	0	-0.00079	0	0	0.72737
0.186	0	-0.00079	0	0	0.70117
0.187	0	-0.00079	0	0	0.67497
